,VWRF,UWRF,WRF_WS
2016-01-04 09:00:00,-3.423438549041748,2.7127814292907715,4.3679645811487475
2016-01-04 10:00:00,-3.1474099159240723,2.5860157012939453,4.073532421154395
2016-01-04 11:00:00,-3.031123161315918,2.2958970069885254,3.8024795444242265
2016-01-04 12:00:00,-2.8367204666137695,2.2453551292419434,3.617817389271955
2016-01-04 13:00:00,-2.7071170806884766,2.233548641204834,3.509590064549314
2016-01-04 14:00:00,-3.5151333808898926,2.133657455444336,4.112013718680862
2016-01-04 15:00:00,-4.259033203125,1.8094791173934937,4.627480794298809
2016-01-04 16:00:00,-4.508845806121826,1.1799161434173584,4.6606751237218065
2016-01-04 17:00:00,-5.023005962371826,0.7804009914398193,5.0832681028510756
2016-01-04 18:00:00,-5.053632736206055,0.6038341522216797,5.089579502851171
2016-01-04 19:00:00,-4.746155738830566,0.37818261981010437,4.761199049731144
2016-01-04 20:00:00,-4.567388534545898,0.47087499499320984,4.591596812265988
2016-01-04 21:00:00,-4.410007476806641,-0.2579302191734314,4.41754388132742
2016-01-04 22:00:00,-1.9984283447265625,0.30481231212615967,2.0215405993029782
2016-01-04 23:00:00,-2.1317641735076904,0.37777602672576904,2.164978803087835
2016-01-05 00:00:00,-1.3260056972503662,-0.3035397529602051,1.360304190527829
2016-01-05 01:00:00,-1.8137257099151611,-0.38261333107948303,1.8536434155271055
2016-01-05 02:00:00,-0.44213438034057617,-1.9270799160003662,1.9771494159347502
2016-01-05 03:00:00,-1.0854637622833252,-2.2168707847595215,2.468349176180422
2016-01-05 04:00:00,-0.9656774401664734,-2.421051502227783,2.606534729269088
2016-01-05 05:00:00,-0.6794970035552979,-2.266744613647461,2.3663996537652734
2016-01-05 06:00:00,-0.40976232290267944,-2.1837074756622314,2.221819862305159
2016-01-05 07:00:00,-0.26476067304611206,-2.2438302040100098,2.2593964234767285
2016-01-05 08:00:00,0.5858937501907349,-2.3155884742736816,2.3885605432355446
2016-01-05 09:00:00,0.715657114982605,-2.8366880416870117,2.925570739543879
2016-01-05 10:00:00,0.8447015881538391,-2.487607479095459,2.6271109118347633
2016-01-05 11:00:00,0.944330632686615,-2.216012954711914,2.408832447324083
2016-01-05 12:00:00,1.2406611442565918,-1.7915486097335815,2.179194001438698
2016-01-05 13:00:00,1.6671242713928223,-1.7087554931640625,2.3872889795090595
2016-01-05 14:00:00,2.1258561611175537,-2.26381778717041,3.1055008277684606
2016-01-05 15:00:00,3.2341742515563965,-1.8704559803009033,3.7361060830326793
2016-01-05 16:00:00,3.595790147781372,-1.8878931999206543,4.061261813917964
2016-01-05 17:00:00,3.2685256004333496,-1.9985860586166382,3.8311363633242
2016-01-05 18:00:00,2.9304418563842773,-2.1105332374572754,3.611348781281146
2016-01-05 19:00:00,2.9729299545288086,-2.110672950744629,3.645991335636949
2016-01-05 20:00:00,2.716857433319092,-2.057980537414551,3.408313102600506
2016-01-05 21:00:00,2.561159610748291,-1.9897046089172363,3.2432179979882374
2016-01-05 22:00:00,1.5217612981796265,-1.6242990493774414,2.2257818514952903
2016-01-05 23:00:00,1.6358975172042847,-1.7901359796524048,2.4250252601655964
2016-01-06 00:00:00,1.5313708782196045,-1.7582696676254272,2.331653703007956
2016-01-06 01:00:00,1.5229380130767822,-1.5126323699951172,2.1464847724666725
2016-01-06 02:00:00,1.6842827796936035,-1.4424134492874146,2.2175132560274875
2016-01-06 03:00:00,1.660749077796936,-1.5034141540527344,2.240165533617878
2016-01-06 04:00:00,1.2634538412094116,-1.527052640914917,1.9819700746963964
2016-01-06 05:00:00,1.2470102310180664,-1.6264793872833252,2.049504748352946
2016-01-06 06:00:00,1.8796144723892212,-1.7588675022125244,2.574211618176395
2016-01-06 07:00:00,2.2971930503845215,-1.7713061571121216,2.9007966859051417
2016-01-06 08:00:00,1.2681725025177002,-0.9159573316574097,1.5643654718635822
2016-01-06 09:00:00,0.2787306606769562,-0.6979563236236572,0.7515542634352251
2016-01-06 10:00:00,0.6315025091171265,-1.0699206590652466,1.2423870716148966
2016-01-06 11:00:00,0.46260935068130493,-1.019669771194458,1.1197025737335504
2016-01-06 12:00:00,0.4859035015106201,-1.186493158340454,1.2821342470930988
2016-01-06 13:00:00,0.6151219606399536,-1.2508496046066284,1.393915262778229
2016-01-06 14:00:00,0.8438822031021118,-1.3405205011367798,1.5840241117737057
2016-01-06 15:00:00,2.491154670715332,-0.7831684350967407,2.6113606398118763
2016-01-06 16:00:00,2.7623488903045654,-0.06588558107614517,2.7631345065994535
2016-01-06 17:00:00,3.0223324298858643,0.15922433137893677,3.026523699633436
2016-01-06 18:00:00,2.918923854827881,0.06047509238123894,2.9195502576735644
2016-01-06 19:00:00,3.100281000137329,0.07374671846628189,3.101157986671602
2016-01-06 20:00:00,2.708244800567627,-0.16783122718334198,2.713440108168863
2016-01-06 21:00:00,2.179356336593628,-0.26980921626091003,2.1959943203547057
2016-01-06 22:00:00,2.3984107971191406,-0.5804485082626343,2.4676496555390495
2016-01-06 23:00:00,2.044822931289673,-1.6532058715820312,2.6295228605512055
2016-01-07 00:00:00,2.1273088455200195,-2.0433897972106934,2.9497262224776857
2016-01-07 01:00:00,1.895934820175171,-2.021711826324463,2.7716218268466664
2016-01-07 02:00:00,1.5689945220947266,-1.9445165395736694,2.498577271776644
2016-01-07 03:00:00,1.5440025329589844,-1.8933303356170654,2.4430807562484684
2016-01-07 04:00:00,1.6786164045333862,-1.4835319519042969,2.2402276861715564
2016-01-07 05:00:00,1.6742202043533325,-1.1613503694534302,2.037583856751553
2016-01-07 06:00:00,1.662721872329712,-0.8107959032058716,1.8498740555451465
2016-01-07 07:00:00,1.6438708305358887,-0.6247153282165527,1.7585734413994394
2016-01-07 08:00:00,1.0670639276504517,-1.0001829862594604,1.4625291216573093
2016-01-07 09:00:00,0.5257834196090698,-1.2106155157089233,1.3198629213713784
2016-01-07 10:00:00,0.9588444232940674,-1.8302806615829468,2.0662308506666536
2016-01-07 11:00:00,1.0311657190322876,-1.776090383529663,2.0537282660015954
2016-01-07 12:00:00,0.9324029684066772,-1.8467798233032227,2.068809080426095
2016-01-07 13:00:00,0.8631386756896973,-1.513683557510376,1.742482793530149
2016-01-07 14:00:00,0.8995654582977295,-1.2592971324920654,1.5475940299914388
2016-01-07 15:00:00,1.9494807720184326,-1.8312764167785645,2.67470532865191
2016-01-07 16:00:00,1.9624302387237549,-1.6415259838104248,2.5584643826682747
2016-01-07 17:00:00,1.9638731479644775,-1.8793926239013672,2.7182557598707984
2016-01-07 18:00:00,2.132282257080078,-1.9921095371246338,2.9180692301179962
2016-01-07 19:00:00,2.487417221069336,-1.7194385528564453,3.0238573658030505
2016-01-07 20:00:00,2.4224138259887695,-1.491251826286316,2.8446301611534355
2016-01-07 21:00:00,1.2164435386657715,-1.7840709686279297,2.159315656374191
2016-01-07 22:00:00,1.526298999786377,-2.492210865020752,2.9224482257991125
2016-01-07 23:00:00,1.6539956331253052,-2.2181921005249023,2.7669618264856233
2016-01-08 00:00:00,1.5468742847442627,-2.075556755065918,2.5885818311003495
2016-01-08 01:00:00,1.2672849893569946,-2.675593376159668,2.9605423757816824
2016-01-08 02:00:00,1.6139341592788696,-2.1511082649230957,2.689247150766854
2016-01-08 03:00:00,2.388301372528076,-3.165820360183716,3.96565278346116
2016-01-08 04:00:00,2.3529884815216064,-3.3207204341888428,4.069857368042852
2016-01-08 05:00:00,2.933474540710449,-2.7809252738952637,4.042130411056258
2016-01-08 06:00:00,3.664053201675415,-2.900456428527832,4.67310746275926
2016-01-08 07:00:00,3.192413806915283,-2.6845245361328125,4.171112309646244
2016-01-08 08:00:00,2.4924676418304443,-2.4624462127685547,3.5037174966526647
2016-01-08 09:00:00,2.1298751831054688,-2.370816707611084,3.187026852208248
2016-01-08 10:00:00,1.5731315612792969,-2.0849504470825195,2.611850163367462
2016-01-08 11:00:00,2.3668291568756104,-2.994398593902588,3.816844665034498
2016-01-08 12:00:00,3.0202128887176514,-3.1391618251800537,4.356147708451125
2016-01-08 13:00:00,2.2071592807769775,-1.7695865631103516,2.8289554070470344
2016-01-08 14:00:00,3.473703384399414,-2.3411591053009033,4.188990470163578
2016-01-08 15:00:00,2.8904685974121094,-1.5889651775360107,3.298426753476204
2016-01-08 16:00:00,2.43068790435791,-1.4084584712982178,2.8092701816955166
2016-01-08 17:00:00,3.541877269744873,-0.5457172989845276,3.5836715759603814
2016-01-08 18:00:00,3.4037818908691406,0.30114060640335083,3.4170772343383873
2016-01-08 19:00:00,3.493518829345703,0.15294790267944336,3.496865292219163
2016-01-08 20:00:00,2.6984217166900635,0.13314563035964966,2.7017045582351185
2016-01-08 21:00:00,1.84694242477417,-0.18179622292518616,1.8558680414028779
2016-01-08 22:00:00,2.2427048683166504,-0.4621208608150482,2.2898211319602337
2016-01-08 23:00:00,3.506279230117798,-1.4482369422912598,3.7935978016353546
2016-01-09 00:00:00,5.691797256469727,-0.4343611001968384,5.7083470089090165
2016-01-09 01:00:00,5.545591354370117,0.9740789532661438,5.630489612534656
2016-01-09 02:00:00,3.858771324157715,1.2006542682647705,4.041248174023008
2016-01-09 03:00:00,2.037214994430542,2.4649412631988525,3.1978399529296317
2016-01-09 04:00:00,2.4141201972961426,2.807194709777832,3.7024746407771403
2016-01-09 05:00:00,2.1291909217834473,2.5209999084472656,3.2998324987484087
2016-01-09 06:00:00,1.7671773433685303,2.816436767578125,3.3249408759677177
2016-01-09 07:00:00,1.7777987718582153,2.3112258911132812,2.9158761278512775
2016-01-09 08:00:00,2.0161921977996826,1.9761357307434082,2.8231442408756053
2016-01-09 09:00:00,2.348123788833618,2.649552822113037,3.540312907760203
2016-01-09 10:00:00,2.1037542819976807,2.756594657897949,3.4676499516207064
2016-01-09 11:00:00,1.8068808317184448,1.9324201345443726,2.645574779972025
2016-01-09 12:00:00,1.2772566080093384,1.6472270488739014,2.0844043257596025
2016-01-09 13:00:00,1.3396942615509033,1.2537174224853516,1.834826446799733
2016-01-09 14:00:00,0.9686147570610046,0.21611103415489197,0.9924306155494428
2016-01-09 15:00:00,0.1814831644296646,-0.10619179904460907,0.21026848826140193
2016-01-09 16:00:00,1.198206901550293,-1.4253114461898804,1.862045245841959
2016-01-09 17:00:00,0.8176167011260986,-2.0378127098083496,2.1957180397803295
2016-01-09 18:00:00,1.060715675354004,-2.6010284423828125,2.808997454969666
2016-01-09 19:00:00,0.652268648147583,-3.020927906036377,3.0905436095977685
2016-01-09 20:00:00,1.6067709922790527,-3.4439730644226074,3.8003504430641466
2016-01-09 21:00:00,2.4188132286071777,-2.872471809387207,3.7552299171434624
2016-01-09 22:00:00,3.604637622833252,-2.5416412353515625,4.41059548827416
2016-01-09 23:00:00,3.7466750144958496,-2.1078853607177734,4.2989247909420065
2016-01-10 00:00:00,3.523341655731201,-1.7575112581253052,3.9373572666762
2016-01-10 01:00:00,2.871159076690674,-1.8928531408309937,3.438960228967035
2016-01-10 02:00:00,2.701854705810547,-0.2386881709098816,2.7123773510046316
2016-01-10 03:00:00,-2.2190840244293213,2.8273935317993164,3.594229832820662
2016-01-10 04:00:00,-4.37929630279541,2.88020920753479,5.241549502470212
2016-01-10 05:00:00,-5.850532531738281,3.796236515045166,6.974248531783923
2016-01-10 06:00:00,-5.950380325317383,3.254136562347412,6.782066851803396
2016-01-10 07:00:00,-5.962212085723877,3.25364351272583,6.792213855809808
2016-01-10 08:00:00,-5.810512542724609,5.505124092102051,8.004276811717748
2016-01-10 09:00:00,-6.0728254318237305,6.077435493469238,8.591532511879633
2016-01-10 10:00:00,-6.268893241882324,6.9505157470703125,9.359951475749767
2016-01-10 11:00:00,-5.757534980773926,7.2066240310668945,9.224133508356559
2016-01-10 12:00:00,-5.689768314361572,7.620784759521484,9.510511228218379
2016-01-10 13:00:00,-5.044873237609863,7.377227783203125,8.937238709401036
2016-01-10 14:00:00,-4.489602565765381,8.203445434570312,9.351633450713281
2016-01-10 15:00:00,-4.2294921875,8.851545333862305,9.810120231757768
2016-01-10 16:00:00,-3.8771133422851562,8.684362411499023,9.510528816169094
2016-01-10 17:00:00,-3.3108043670654297,8.21823787689209,8.860071069588738
2016-01-10 18:00:00,-2.963183879852295,8.284137725830078,8.798147337157843
2016-01-10 19:00:00,-2.8663887977600098,8.288753509521484,8.770383086361097
2016-01-10 20:00:00,-2.1460137367248535,8.274980545043945,8.548723763174685
2016-01-10 21:00:00,-1.2934614419937134,7.811694622039795,7.918056287368126
2016-01-10 22:00:00,-1.049391269683838,6.754268169403076,6.835302520086454
2016-01-10 23:00:00,-0.8012838363647461,6.112839698791504,6.165133005016259
2016-01-11 00:00:00,-0.8299878239631653,6.13551139831543,6.191395634813339
2016-01-11 01:00:00,-0.47210752964019775,6.224714279174805,6.242591879732783
2016-01-11 02:00:00,0.026994381099939346,6.05229377746582,6.052353977202793
2016-01-11 03:00:00,0.7054198980331421,5.849094390869141,5.891478797877315
2016-01-11 04:00:00,0.8448011875152588,5.557529449462891,5.621371952475169
2016-01-11 05:00:00,0.8064706325531006,5.3681230545043945,5.428364395420797
2016-01-11 06:00:00,0.7391116619110107,5.892746925354004,5.938918451624161
2016-01-11 07:00:00,0.7903501987457275,5.467817306518555,5.524642932726172
2016-01-11 08:00:00,0.3982130289077759,4.887687683105469,4.903882594839808
2016-01-11 09:00:00,0.6741470694541931,3.408106565475464,3.4741422873697387
2016-01-11 10:00:00,1.1924439668655396,2.354985237121582,2.639673858864882
2016-01-11 11:00:00,1.731795310974121,1.9108150005340576,2.578823174507691
2016-01-11 12:00:00,2.21164608001709,2.0774497985839844,3.034332883665139
2016-01-11 13:00:00,2.6272132396698,2.0356550216674805,3.3235734945892674
2016-01-11 14:00:00,3.365346908569336,2.5536086559295654,4.224509081852658
2016-01-11 15:00:00,3.592778205871582,2.4041342735290527,4.322952329339625
2016-01-11 16:00:00,3.557401180267334,2.439131736755371,4.3132895551556345
2016-01-11 17:00:00,3.8219552040100098,2.3566410541534424,4.490111205703111
2016-01-11 18:00:00,4.262228965759277,1.932753324508667,4.6799712787533965
2016-01-11 19:00:00,4.427839279174805,1.7459018230438232,4.759614885461953
2016-01-11 20:00:00,4.4429521560668945,1.4623525142669678,4.677424370001336
2016-01-11 21:00:00,4.4956865310668945,1.0072681903839111,4.607145167343392
2016-01-11 22:00:00,2.859346628189087,-0.0037392880767583847,2.8593490732003364
2016-01-11 23:00:00,3.188608169555664,-0.30217835307121277,3.202894599580503
2016-01-12 00:00:00,4.920831680297852,0.5660313963890076,4.953279314506811
2016-01-12 01:00:00,5.18095588684082,1.4916309118270874,5.39140674393137
2016-01-12 02:00:00,4.961599349975586,2.2228267192840576,5.436766201855776
2016-01-12 03:00:00,5.755533218383789,3.2870302200317383,6.62802612361487
2016-01-12 04:00:00,5.881872177124023,4.1071600914001465,7.173923914038659
2016-01-12 05:00:00,5.5040483474731445,4.839641571044922,7.329166306443592
2016-01-12 06:00:00,4.782154083251953,5.668022155761719,7.4158932593564915
2016-01-12 07:00:00,4.116670608520508,6.242427825927734,7.477625429303976
2016-01-12 08:00:00,3.28759765625,6.579133033752441,7.354814057825874
2016-01-12 09:00:00,2.2045998573303223,6.720786094665527,7.0731341187051155
2016-01-12 10:00:00,1.573675513267517,6.753371238708496,6.934297203673412
2016-01-12 11:00:00,1.1653194427490234,6.184124946594238,6.292962002009713
2016-01-12 12:00:00,1.7304754257202148,6.078289985656738,6.319822335220868
2016-01-12 13:00:00,0.5360829830169678,5.277308464050293,5.304466946773939
2016-01-12 14:00:00,-3.5351200103759766,5.7061872482299805,6.712499266266112
2016-01-12 15:00:00,-5.003108501434326,5.7401604652404785,7.614495179841814
2016-01-12 16:00:00,-5.557252883911133,8.449176788330078,10.112944576936748
2016-01-12 17:00:00,-5.370020866394043,8.508220672607422,10.061160127902335
2016-01-12 18:00:00,-4.428452491760254,8.637125015258789,9.706241291096504
2016-01-12 19:00:00,-4.052614212036133,8.202362060546875,9.148902957398555
2016-01-12 20:00:00,-3.533308506011963,7.896693229675293,8.651128999284204
2016-01-12 21:00:00,-2.5657458305358887,7.707539081573486,8.123374321111577
2016-01-12 22:00:00,-1.9835467338562012,6.44357442855835,6.741966260799788
2016-01-12 23:00:00,-1.819422960281372,4.953162670135498,5.276752822069918
2016-01-13 00:00:00,-1.7466094493865967,4.54825496673584,4.872090702267743
2016-01-13 01:00:00,-1.5596110820770264,4.763591289520264,5.012403485447955
2016-01-13 02:00:00,-1.7738282680511475,4.042198657989502,4.414276465649775
2016-01-13 03:00:00,-1.3619266748428345,3.46266508102417,3.7208727109365864
2016-01-13 04:00:00,-0.9123715162277222,3.5932860374450684,3.707307153517409
2016-01-13 05:00:00,-0.5930179357528687,3.0771496295928955,3.1337709097871667
2016-01-13 06:00:00,-0.4547368288040161,2.789907932281494,2.826724580513272
2016-01-13 07:00:00,0.03741920739412308,2.304610252380371,2.3049140141139155
2016-01-13 08:00:00,0.5488864183425903,1.9680087566375732,2.043118882112131
2016-01-13 09:00:00,1.0103015899658203,1.8380651473999023,2.0974252760882064
2016-01-13 10:00:00,1.14691162109375,2.092184543609619,2.3859259064604004
2016-01-13 11:00:00,1.0410069227218628,2.3886094093322754,2.6055998011025263
2016-01-13 12:00:00,1.1074120998382568,2.1050870418548584,2.378603164181326
2016-01-13 13:00:00,1.6289398670196533,1.8559982776641846,2.4694482576191845
2016-01-13 14:00:00,2.2300260066986084,2.7821497917175293,3.5655817833988936
2016-01-13 15:00:00,2.654298782348633,3.5825414657592773,4.458688751175851
2016-01-13 16:00:00,3.0619406700134277,3.6461668014526367,4.761303709142868
2016-01-13 17:00:00,3.494049549102783,3.7980310916900635,5.160757931256782
2016-01-13 18:00:00,3.9743382930755615,3.392429828643799,5.225317694655414
2016-01-13 19:00:00,4.307656288146973,2.591452121734619,5.027079350483242
2016-01-13 20:00:00,4.842414855957031,2.7354540824890137,5.561626621286183
2016-01-13 21:00:00,4.890727519989014,2.499810218811035,5.492564683720162
2016-01-13 22:00:00,3.4192044734954834,1.3191795349121094,3.664859325663463
2016-01-13 23:00:00,3.537783622741699,0.6693193912506104,3.600541821565675
2016-01-14 00:00:00,3.4107255935668945,0.9238168001174927,3.5336222993964097
2016-01-14 01:00:00,2.9842071533203125,1.8260703086853027,3.498574724968749
2016-01-14 02:00:00,3.0632753372192383,2.786998987197876,4.141378894312572
2016-01-14 03:00:00,3.0861313343048096,2.9227747917175293,4.250508098530978
2016-01-14 04:00:00,3.127504825592041,3.0644173622131348,4.378577417830455
2016-01-14 05:00:00,3.005934238433838,3.309535026550293,4.470868230864344
2016-01-14 06:00:00,2.7807717323303223,3.44477915763855,4.42709779338884
2016-01-14 07:00:00,2.860414981842041,3.322417974472046,4.384111662063518
2016-01-14 08:00:00,2.9172284603118896,2.74306321144104,4.004324870888339
2016-01-14 09:00:00,2.6195199489593506,2.172457695007324,3.403154007621832
2016-01-14 10:00:00,2.572751522064209,2.1905436515808105,3.3789838537295047
2016-01-14 11:00:00,2.1224567890167236,1.1470402479171753,2.412576247828258
2016-01-14 12:00:00,2.3770315647125244,0.9419536590576172,2.5568644382234473
2016-01-14 13:00:00,2.452706813812256,1.0674309730529785,2.674916745761239
2016-01-14 14:00:00,3.1107943058013916,1.4703285694122314,3.440771325594914
2016-01-14 15:00:00,3.870041608810425,2.0244340896606445,4.367557147571638
2016-01-14 16:00:00,4.04762077331543,2.0191659927368164,4.523302469523728
2016-01-14 17:00:00,4.410229206085205,1.9628554582595825,4.8273101412926
2016-01-14 18:00:00,5.22159481048584,2.1901724338531494,5.662323520861634
2016-01-14 19:00:00,4.877110004425049,1.571024775505066,5.123897036486354
2016-01-14 20:00:00,4.630106449127197,2.2126686573028564,5.131645770828272
2016-01-14 21:00:00,4.985865116119385,3.215730667114258,5.932939800769537
2016-01-14 22:00:00,3.924164295196533,2.685407876968384,4.755047936811904
2016-01-14 23:00:00,4.456883907318115,2.1101670265197754,4.931188400692322
2016-01-15 00:00:00,4.403392791748047,2.0325846672058105,4.849873040377327
2016-01-15 01:00:00,3.181682825088501,1.3556594848632812,3.458456048349165
2016-01-15 02:00:00,3.225287437438965,1.19267737865448,3.438743721718111
2016-01-15 03:00:00,2.9817700386047363,0.8985155820846558,3.114206610738892
2016-01-15 04:00:00,3.08413028717041,0.5491141080856323,3.1326324284761715
2016-01-15 05:00:00,2.867215156555176,-0.10805603116750717,2.8692505746015624
2016-01-15 06:00:00,3.100773334503174,0.026424750685691833,3.100885928152587
2016-01-15 07:00:00,2.8318989276885986,-0.05053301155567169,2.8323497527496
2016-01-15 08:00:00,2.3638477325439453,0.3002333641052246,2.3828378408055997
2016-01-15 09:00:00,3.813704490661621,1.6516283750534058,4.155985831469372
2016-01-15 10:00:00,3.752284288406372,1.7242857217788696,4.129503436413607
2016-01-15 11:00:00,2.8459155559539795,0.5239976048469543,2.893753417536849
2016-01-15 12:00:00,1.7116527557373047,-1.4966096878051758,2.273674496020795
2016-01-15 13:00:00,3.126704692840576,-1.0287930965423584,3.2916101639964137
2016-01-15 14:00:00,4.4269280433654785,-0.3987261652946472,4.444848080196474
2016-01-15 15:00:00,5.069175720214844,0.8446890115737915,5.13907015020122
2016-01-15 16:00:00,5.502773284912109,1.7729698419570923,5.781343778537284
2016-01-15 17:00:00,4.669780731201172,2.060065746307373,5.103990885239384
2016-01-15 18:00:00,4.080312728881836,1.027428388595581,4.207678820818819
2016-01-15 19:00:00,3.70284366607666,1.2939661741256714,3.922422679312553
