station,valid,sped
BOS,2021-03-25 18:54,5.75
BOS,2021-03-25 19:06,8.05
BOS,2021-03-25 19:49,5.75
BOS,2021-03-25 19:54,5.75
BOS,2021-03-25 20:54,8.05
BOS,2021-03-25 21:54,3.45
BOS,2021-03-25 22:54,0.00
BOS,2021-03-25 23:26,5.75
BOS,2021-03-25 23:54,5.75
BOS,2021-03-26 00:54,4.60
BOS,2021-03-26 01:54,4.60
BOS,2021-03-26 02:54,6.90
BOS,2021-03-26 03:54,11.50
BOS,2021-03-26 04:54,10.35
BOS,2021-03-26 05:54,9.20
BOS,2021-03-26 06:54,12.65
BOS,2021-03-26 07:30,11.50
BOS,2021-03-26 07:54,12.65
BOS,2021-03-26 08:22,10.35
BOS,2021-03-26 08:54,5.75
BOS,2021-03-26 09:43,9.20
BOS,2021-03-26 09:54,5.75
BOS,2021-03-26 10:54,11.50
BOS,2021-03-26 11:27,10.35
BOS,2021-03-26 11:54,12.65
BOS,2021-03-26 12:54,13.80
BOS,2021-03-26 13:54,16.10
BOS,2021-03-26 14:54,17.25
BOS,2021-03-26 15:54,19.55
BOS,2021-03-26 16:54,18.40
BOS,2021-03-26 17:44,17.25
BOS,2021-03-26 17:54,19.55
BOS,2021-03-26 18:32,16.10
BOS,2021-03-26 18:54,19.55
BOS,2021-03-26 19:15,19.55
BOS,2021-03-26 19:54,21.85
BOS,2021-03-26 20:35,20.70
BOS,2021-03-26 20:54,24.15
BOS,2021-03-26 21:54,19.55
BOS,2021-03-26 22:54,19.55
BOS,2021-03-26 23:54,12.65
BOS,2021-03-27 00:54,23.00
BOS,2021-03-27 01:54,23.00
BOS,2021-03-27 02:54,23.00
BOS,2021-03-27 03:54,28.75
BOS,2021-03-27 04:54,25.30
BOS,2021-03-27 05:54,16.10
BOS,2021-03-27 06:54,16.10
BOS,2021-03-27 07:54,10.35
BOS,2021-03-27 08:54,11.50
BOS,2021-03-27 09:54,10.35
BOS,2021-03-27 10:54,13.80
BOS,2021-03-27 11:54,9.20
BOS,2021-03-27 12:54,16.10
BOS,2021-03-27 13:54,14.95
BOS,2021-03-27 14:54,9.20
BOS,2021-03-27 15:54,5.75
BOS,2021-03-27 16:54,12.65
BOS,2021-03-27 17:54,14.95
BOS,2021-03-27 18:54,19.55
BOS,2021-03-27 19:54,21.85
BOS,2021-03-27 20:54,20.70
BOS,2021-03-27 21:54,18.40
BOS,2021-03-27 22:54,16.10
BOS,2021-03-27 23:54,12.65
BOS,2021-03-28 00:54,12.65
BOS,2021-03-28 01:54,13.80
BOS,2021-03-28 02:54,11.50
BOS,2021-03-28 03:54,10.35
BOS,2021-03-28 04:54,11.50
BOS,2021-03-28 05:54,10.35
BOS,2021-03-28 06:54,10.35
BOS,2021-03-28 07:54,8.05
BOS,2021-03-28 08:54,8.05
BOS,2021-03-28 09:54,12.65
BOS,2021-03-28 10:16,11.50
BOS,2021-03-28 10:54,11.50
BOS,2021-03-28 11:54,13.80
BOS,2021-03-28 12:54,14.95
BOS,2021-03-28 13:11,16.10
BOS,2021-03-28 13:54,14.95
BOS,2021-03-28 14:54,17.25
BOS,2021-03-28 15:54,14.95
BOS,2021-03-28 16:54,13.80
BOS,2021-03-28 17:03,16.10
BOS,2021-03-28 17:46,16.10
BOS,2021-03-28 17:54,17.25
BOS,2021-03-28 18:11,17.25
BOS,2021-03-28 18:25,17.25
BOS,2021-03-28 18:35,20.70
BOS,2021-03-28 18:54,20.70
BOS,2021-03-28 19:00,19.55
BOS,2021-03-28 19:54,13.80
BOS,2021-03-28 20:41,12.65
BOS,2021-03-28 20:54,11.50
BOS,2021-03-28 21:07,10.35
BOS,2021-03-28 21:11,8.05
BOS,2021-03-28 21:54,16.10
BOS,2021-03-28 22:36,17.25
BOS,2021-03-28 22:54,17.25
BOS,2021-03-28 23:09,19.55
BOS,2021-03-28 23:43,17.25
BOS,2021-03-28 23:54,14.95
BOS,2021-03-29 00:54,16.10
BOS,2021-03-29 01:54,11.50
BOS,2021-03-29 02:18,14.95
BOS,2021-03-29 02:23,11.50
BOS,2021-03-29 02:32,12.65
BOS,2021-03-29 02:54,9.20
BOS,2021-03-29 03:54,4.60
BOS,2021-03-29 04:54,9.20
BOS,2021-03-29 05:54,12.65
BOS,2021-03-29 06:54,12.65
BOS,2021-03-29 07:54,16.10
BOS,2021-03-29 08:54,26.45
BOS,2021-03-29 09:54,21.85
BOS,2021-03-29 10:54,20.70
BOS,2021-03-29 11:54,34.50
BOS,2021-03-29 12:54,29.90
BOS,2021-03-29 13:54,23.00
BOS,2021-03-29 14:54,33.35
BOS,2021-03-29 15:54,29.90
BOS,2021-03-29 16:54,23.00
BOS,2021-03-29 18:54,19.55
BOS,2021-03-29 19:54,19.55
BOS,2021-03-29 20:54,19.55
BOS,2021-03-29 21:54,21.85
BOS,2021-03-29 22:54,17.25
BOS,2021-03-29 23:54,12.65
BOS,2021-03-30 00:54,11.50
BOS,2021-03-30 01:54,9.20
BOS,2021-03-30 02:54,8.05
BOS,2021-03-30 03:54,6.90
BOS,2021-03-30 05:54,8.05
BOS,2021-03-30 06:54,8.05
BOS,2021-03-30 07:54,8.05
BOS,2021-03-30 08:54,5.75
BOS,2021-03-30 09:54,8.05
BOS,2021-03-30 10:54,5.75
BOS,2021-03-30 11:54,0.00
BOS,2021-03-30 12:54,4.60
BOS,2021-03-30 13:54,6.90
BOS,2021-03-30 14:54,10.35
BOS,2021-03-30 15:54,17.25
BOS,2021-03-30 16:54,13.80
BOS,2021-03-30 17:44,9.20
BOS,2021-03-30 17:54,13.80
BOS,2021-03-30 18:54,18.40
BOS,2021-03-30 19:54,17.25
BOS,2021-03-30 20:54,19.55
BOS,2021-03-30 21:54,20.70
BOS,2021-03-30 22:54,13.80
BOS,2021-03-30 23:54,14.95
BOS,2021-03-31 00:54,16.10
BOS,2021-03-31 01:54,13.80
BOS,2021-03-31 02:54,10.35
BOS,2021-03-31 03:54,12.65
BOS,2021-03-31 04:54,8.05
BOS,2021-03-31 05:54,9.20
BOS,2021-03-31 06:54,9.20
BOS,2021-03-31 07:54,9.20
BOS,2021-03-31 08:54,11.50
BOS,2021-03-31 09:11,11.50
BOS,2021-03-31 09:54,9.20
BOS,2021-03-31 10:44,10.35
BOS,2021-03-31 10:54,10.35
BOS,2021-03-31 11:54,12.65
BOS,2021-03-31 12:54,12.65
BOS,2021-03-31 13:54,18.40
BOS,2021-03-31 14:54,19.55
BOS,2021-03-31 15:54,20.70
BOS,2021-03-31 16:54,24.15
BOS,2021-03-31 18:54,21.85
BOS,2021-03-31 19:54,19.55
BOS,2021-03-31 20:54,18.40
BOS,2021-03-31 21:54,19.55
BOS,2021-03-31 22:54,17.25
BOS,2021-03-31 23:54,14.95
BOS,2021-04-01 00:54,16.10
BOS,2021-04-01 01:54,17.25
BOS,2021-04-01 02:54,9.20
BOS,2021-04-01 03:02,9.20
BOS,2021-04-01 03:26,6.90
BOS,2021-04-01 03:54,5.75
BOS,2021-04-01 04:00,5.75
BOS,2021-04-01 04:54,0.00
BOS,2021-04-01 05:20,0.00
BOS,2021-04-01 05:54,5.75
BOS,2021-04-01 06:54,5.75
BOS,2021-04-01 07:08,5.75
BOS,2021-04-01 07:33,5.75
BOS,2021-04-01 07:54,10.35
BOS,2021-04-01 08:54,8.05
BOS,2021-04-01 09:26,5.75
BOS,2021-04-01 09:54,6.90
BOS,2021-04-01 10:23,5.75
BOS,2021-04-01 10:49,19.55
BOS,2021-04-01 10:54,17.25
BOS,2021-04-01 11:39,19.55
BOS,2021-04-01 11:54,19.55
BOS,2021-04-01 12:05,21.85
BOS,2021-04-01 12:07,19.55
BOS,2021-04-01 12:51,19.55
BOS,2021-04-01 12:54,20.70
BOS,2021-04-01 13:54,14.95
BOS,2021-04-01 14:47,17.25
BOS,2021-04-01 14:54,13.80
BOS,2021-04-01 15:39,14.95
BOS,2021-04-01 15:54,11.50
BOS,2021-04-01 16:22,14.95
BOS,2021-04-01 16:54,11.50
BOS,2021-04-01 17:54,12.65
BOS,2021-04-01 18:20,10.35
BOS,2021-04-01 18:54,12.65
BOS,2021-04-01 19:04,12.65
BOS,2021-04-01 19:54,12.65
BOS,2021-04-01 20:54,19.55
BOS,2021-04-01 21:16,21.85
BOS,2021-04-01 21:54,16.10
BOS,2021-04-01 22:34,20.70
BOS,2021-04-01 22:43,13.80
BOS,2021-04-01 22:54,19.55
BOS,2021-04-01 23:54,23.00
BOS,2021-04-02 00:54,17.25
BOS,2021-04-02 01:54,23.00
BOS,2021-04-02 02:54,21.85
BOS,2021-04-02 03:54,20.70
BOS,2021-04-02 04:54,11.50
BOS,2021-04-02 05:54,12.65
BOS,2021-04-02 06:54,23.00
BOS,2021-04-02 07:54,14.95
BOS,2021-04-02 08:54,14.95
BOS,2021-04-02 09:54,14.95
BOS,2021-04-02 10:54,16.10
BOS,2021-04-02 11:54,13.80
BOS,2021-04-02 12:54,12.65
BOS,2021-04-02 13:54,11.50
BOS,2021-04-02 14:54,14.95
BOS,2021-04-02 15:54,11.50
BOS,2021-04-02 16:54,12.65
BOS,2021-04-02 17:54,10.35
BOS,2021-04-02 18:54,8.05
BOS,2021-04-02 19:54,10.35
BOS,2021-04-02 20:54,11.50
BOS,2021-04-02 21:54,18.40
BOS,2021-04-02 22:54,11.50
BOS,2021-04-02 23:54,14.95
BOS,2021-04-03 00:54,12.65
BOS,2021-04-03 01:54,11.50
BOS,2021-04-03 02:54,12.65
BOS,2021-04-03 03:54,9.20
BOS,2021-04-03 04:54,9.20
BOS,2021-04-03 05:54,9.20
BOS,2021-04-03 06:54,9.20
BOS,2021-04-03 07:54,6.90
BOS,2021-04-03 08:54,4.60
BOS,2021-04-03 09:54,3.45
BOS,2021-04-03 10:54,3.45
BOS,2021-04-03 11:54,6.90
BOS,2021-04-03 12:54,11.50
BOS,2021-04-03 13:54,10.35
BOS,2021-04-03 14:54,19.55
BOS,2021-04-03 15:54,8.05
BOS,2021-04-03 16:54,14.95
BOS,2021-04-03 17:02,12.65
BOS,2021-04-03 17:54,13.80
BOS,2021-04-03 18:54,11.50
BOS,2021-04-03 19:32,14.95
BOS,2021-04-03 19:54,14.95
BOS,2021-04-03 20:54,8.05
BOS,2021-04-03 21:54,5.75
BOS,2021-04-03 22:54,0.00
BOS,2021-04-03 23:54,3.45
BOS,2021-04-04 00:54,5.75
BOS,2021-04-04 01:54,3.45
BOS,2021-04-04 02:54,5.75
BOS,2021-04-04 03:54,4.60
BOS,2021-04-04 04:54,8.05
BOS,2021-04-04 05:54,5.75
BOS,2021-04-04 06:54,8.05
BOS,2021-04-04 07:54,5.75
BOS,2021-04-04 08:54,3.45
BOS,2021-04-04 09:54,0.00
BOS,2021-04-04 10:54,6.90
BOS,2021-04-04 11:54,6.90
BOS,2021-04-04 12:54,9.20
BOS,2021-04-04 13:54,5.75
BOS,2021-04-04 14:54,6.90
BOS,2021-04-04 15:54,6.90
BOS,2021-04-04 16:54,10.35
BOS,2021-04-04 17:54,9.20
BOS,2021-04-04 18:54,12.65
BOS,2021-04-04 19:54,14.95
BOS,2021-04-04 20:54,18.40
BOS,2021-04-04 21:54,20.70
BOS,2021-04-04 22:54,18.40
BOS,2021-04-04 23:54,17.25
BOS,2021-04-05 00:54,14.95
BOS,2021-04-05 01:54,18.40
BOS,2021-04-05 02:54,16.10
BOS,2021-04-05 03:54,12.65
BOS,2021-04-05 04:54,10.35
BOS,2021-04-05 05:54,12.65
BOS,2021-04-05 06:54,13.80
BOS,2021-04-05 07:54,14.95
BOS,2021-04-05 08:54,20.70
BOS,2021-04-05 09:54,16.10
BOS,2021-04-05 10:54,20.70
BOS,2021-04-05 11:54,19.55
BOS,2021-04-05 12:54,14.95
BOS,2021-04-05 13:54,20.70
BOS,2021-04-05 14:54,20.70
BOS,2021-04-05 15:54,17.25
BOS,2021-04-05 16:54,20.70
BOS,2021-04-05 17:54,13.80
BOS,2021-04-05 18:54,16.10
BOS,2021-04-05 19:54,20.70
BOS,2021-04-05 20:54,20.70
BOS,2021-04-05 21:54,14.95
BOS,2021-04-05 22:54,21.85
BOS,2021-04-05 23:54,18.40
BOS,2021-04-06 00:54,12.65
BOS,2021-04-06 01:54,12.65
BOS,2021-04-06 02:54,11.50
BOS,2021-04-06 03:54,10.35
BOS,2021-04-06 04:54,10.35
BOS,2021-04-06 05:54,5.75
BOS,2021-04-06 06:54,9.20
BOS,2021-04-06 07:54,9.20
BOS,2021-04-06 08:54,10.35
BOS,2021-04-06 09:54,11.50
BOS,2021-04-06 10:54,13.80
BOS,2021-04-06 11:54,12.65
BOS,2021-04-06 12:54,11.50
BOS,2021-04-06 13:54,9.20
BOS,2021-04-06 14:54,10.35
BOS,2021-04-06 15:54,9.20
BOS,2021-04-06 16:54,8.05
BOS,2021-04-06 17:54,14.95
BOS,2021-04-06 18:54,10.35
BOS,2021-04-06 19:54,13.80
BOS,2021-04-06 20:54,10.35
BOS,2021-04-06 21:54,9.20
BOS,2021-04-06 22:54,0.00
BOS,2021-04-06 23:54,0.00
BOS,2021-04-07 00:54,3.45
BOS,2021-04-07 01:54,0.00
BOS,2021-04-07 02:54,0.00
BOS,2021-04-07 03:54,3.45
BOS,2021-04-07 04:54,4.60
BOS,2021-04-07 05:54,4.60
BOS,2021-04-07 06:54,6.90
BOS,2021-04-07 07:54,3.45
BOS,2021-04-07 08:54,3.45
BOS,2021-04-07 09:54,5.75
BOS,2021-04-07 10:54,6.90
BOS,2021-04-07 11:54,8.05
BOS,2021-04-07 12:54,6.90
BOS,2021-04-07 13:54,9.20
BOS,2021-04-07 14:54,9.20
BOS,2021-04-07 15:54,12.65
BOS,2021-04-07 16:54,12.65
BOS,2021-04-07 17:54,13.80
BOS,2021-04-07 18:54,12.65
BOS,2021-04-07 19:54,12.65
BOS,2021-04-07 20:54,5.75
BOS,2021-04-07 21:54,6.90
BOS,2021-04-07 22:54,4.60
BOS,2021-04-07 23:54,0.00
BOS,2021-04-08 00:54,0.00
BOS,2021-04-08 01:54,3.45
BOS,2021-04-08 02:54,4.60
BOS,2021-04-08 03:54,4.60
BOS,2021-04-08 04:54,6.90
BOS,2021-04-08 05:54,6.90
BOS,2021-04-08 06:54,8.05
BOS,2021-04-08 07:54,6.90
BOS,2021-04-08 08:54,5.75
BOS,2021-04-08 09:54,11.50
BOS,2021-04-08 10:54,6.90
BOS,2021-04-08 11:54,9.20
BOS,2021-04-08 12:54,6.90
BOS,2021-04-08 13:54,10.35
BOS,2021-04-08 14:54,11.50
BOS,2021-04-08 15:54,17.25
BOS,2021-04-08 16:54,16.10
BOS,2021-04-08 17:54,14.95
BOS,2021-04-08 18:54,11.50
BOS,2021-04-08 19:54,8.05
BOS,2021-04-08 20:54,9.20
BOS,2021-04-08 21:54,10.35
BOS,2021-04-08 22:54,9.20
BOS,2021-04-08 23:54,9.20
BOS,2021-04-09 00:54,5.75
BOS,2021-04-09 01:54,4.60
BOS,2021-04-09 02:54,5.75
BOS,2021-04-09 03:54,11.50
BOS,2021-04-09 04:54,4.60
BOS,2021-04-09 05:54,5.75
BOS,2021-04-09 06:54,3.45
BOS,2021-04-09 07:54,3.45
BOS,2021-04-09 08:54,0.00
BOS,2021-04-09 09:54,4.60
BOS,2021-04-09 10:54,0.00
BOS,2021-04-09 11:54,3.45
BOS,2021-04-09 12:54,4.60
BOS,2021-04-09 13:54,8.05
BOS,2021-04-09 14:54,8.05
BOS,2021-04-09 15:54,9.20
BOS,2021-04-09 16:54,12.65
BOS,2021-04-09 17:54,17.25
BOS,2021-04-09 18:54,16.10
BOS,2021-04-09 19:54,19.55
BOS,2021-04-09 20:54,17.25
BOS,2021-04-09 21:54,17.25
BOS,2021-04-09 22:54,14.95
BOS,2021-04-09 23:54,13.80
BOS,2021-04-10 00:54,8.05
BOS,2021-04-10 01:54,9.20
BOS,2021-04-10 02:54,6.90
BOS,2021-04-10 03:54,6.90
BOS,2021-04-10 04:54,10.35
BOS,2021-04-10 05:54,9.20
BOS,2021-04-10 06:54,10.35
BOS,2021-04-10 07:54,8.05
BOS,2021-04-10 08:54,8.05
BOS,2021-04-10 09:54,10.35
BOS,2021-04-10 10:54,5.75
BOS,2021-04-10 11:54,4.60
BOS,2021-04-10 12:54,9.20
BOS,2021-04-10 13:54,8.05
BOS,2021-04-10 14:54,5.75
BOS,2021-04-10 15:54,10.35
BOS,2021-04-10 16:54,10.35
BOS,2021-04-10 17:54,11.50
BOS,2021-04-10 18:54,11.50
BOS,2021-04-10 19:54,6.90
BOS,2021-04-10 20:54,10.35
BOS,2021-04-10 21:54,11.50
BOS,2021-04-10 22:54,13.80
BOS,2021-04-10 23:54,16.10
BOS,2021-04-11 00:54,16.10
BOS,2021-04-11 01:54,10.35
BOS,2021-04-11 02:54,9.20
BOS,2021-04-11 03:54,9.20
BOS,2021-04-11 04:54,9.20
BOS,2021-04-11 05:54,11.50
BOS,2021-04-11 06:54,8.05
BOS,2021-04-11 07:54,14.95
BOS,2021-04-11 08:07,14.95
BOS,2021-04-11 08:10,17.25
BOS,2021-04-11 08:54,13.80
BOS,2021-04-11 09:26,13.80
BOS,2021-04-11 09:54,16.10
BOS,2021-04-11 10:54,14.95
BOS,2021-04-11 11:54,16.10
BOS,2021-04-11 12:54,13.80
BOS,2021-04-11 13:54,13.80
BOS,2021-04-11 14:54,19.55
BOS,2021-04-11 15:54,17.25
BOS,2021-04-11 16:54,17.25
BOS,2021-04-11 17:54,18.40
BOS,2021-04-11 18:46,19.55
BOS,2021-04-11 18:54,18.40
BOS,2021-04-11 19:54,17.25
BOS,2021-04-11 20:28,18.40
BOS,2021-04-11 20:54,16.10
BOS,2021-04-11 21:54,14.95
BOS,2021-04-11 22:54,13.80
BOS,2021-04-11 23:54,11.50
BOS,2021-04-12 00:54,10.35
BOS,2021-04-12 01:54,10.35
BOS,2021-04-12 02:54,5.75
BOS,2021-04-12 03:13,6.90
BOS,2021-04-12 03:54,8.05
BOS,2021-04-12 04:54,6.90
BOS,2021-04-12 05:54,8.05
BOS,2021-04-12 06:54,8.05
BOS,2021-04-12 07:54,9.20
BOS,2021-04-12 08:54,9.20
BOS,2021-04-12 09:54,5.75
BOS,2021-04-12 10:54,12.65
BOS,2021-04-12 11:54,16.10
BOS,2021-04-12 12:12,14.95
BOS,2021-04-12 12:54,19.55
BOS,2021-04-12 13:14,18.40
BOS,2021-04-12 13:54,17.25
BOS,2021-04-12 14:33,20.70
BOS,2021-04-12 14:41,13.80
BOS,2021-04-12 14:54,16.10
BOS,2021-04-12 15:35,17.25
BOS,2021-04-12 15:54,17.25
BOS,2021-04-12 16:02,19.55
BOS,2021-04-12 16:11,20.70
BOS,2021-04-12 16:35,23.00
BOS,2021-04-12 16:38,21.85
BOS,2021-04-12 16:54,23.00
BOS,2021-04-12 17:25,20.70
BOS,2021-04-12 17:46,23.00
BOS,2021-04-12 17:54,20.70
BOS,2021-04-12 18:05,18.40
BOS,2021-04-12 18:31,20.70
BOS,2021-04-12 18:54,20.70
BOS,2021-04-12 19:14,18.40
BOS,2021-04-12 19:27,18.40
BOS,2021-04-12 19:48,16.10
BOS,2021-04-12 19:54,17.25
BOS,2021-04-12 20:31,16.10
BOS,2021-04-12 20:54,17.25
BOS,2021-04-12 21:12,16.10
BOS,2021-04-12 21:24,17.25
BOS,2021-04-12 21:54,13.80
BOS,2021-04-12 22:37,12.65
BOS,2021-04-12 22:54,11.50
BOS,2021-04-12 23:05,9.20
BOS,2021-04-12 23:33,9.20
BOS,2021-04-12 23:54,10.35
BOS,2021-04-13 00:11,12.65
BOS,2021-04-13 00:54,11.50
BOS,2021-04-13 01:17,8.05
BOS,2021-04-13 01:54,4.60
BOS,2021-04-13 02:54,6.90
BOS,2021-04-13 03:54,8.05
BOS,2021-04-13 04:54,8.05
BOS,2021-04-13 05:54,9.20
BOS,2021-04-13 06:44,10.35
BOS,2021-04-13 06:54,8.05
BOS,2021-04-13 07:10,10.35
BOS,2021-04-13 07:54,9.20
BOS,2021-04-13 08:54,8.05
BOS,2021-04-13 09:54,10.35
BOS,2021-04-13 10:54,8.05
BOS,2021-04-13 11:54,14.95
BOS,2021-04-13 12:54,17.25
BOS,2021-04-13 13:54,17.25
BOS,2021-04-13 14:54,18.40
BOS,2021-04-13 15:54,14.95
BOS,2021-04-13 16:54,16.10
BOS,2021-04-13 17:54,16.10
BOS,2021-04-13 18:54,17.25
BOS,2021-04-13 19:54,13.80
BOS,2021-04-13 20:54,5.75
BOS,2021-04-13 21:54,4.60
BOS,2021-04-13 22:54,3.45
BOS,2021-04-13 23:54,3.45
BOS,2021-04-14 00:54,4.60
BOS,2021-04-14 01:54,6.90
BOS,2021-04-14 02:54,6.90
BOS,2021-04-14 03:54,4.60
BOS,2021-04-14 04:54,8.05
BOS,2021-04-14 05:54,5.75
BOS,2021-04-14 06:54,6.90
BOS,2021-04-14 07:54,4.60
BOS,2021-04-14 08:54,4.60
BOS,2021-04-14 09:54,3.45
BOS,2021-04-14 10:54,5.75
BOS,2021-04-14 11:54,6.90
BOS,2021-04-14 12:54,6.90
BOS,2021-04-14 13:54,8.05
BOS,2021-04-14 14:54,10.35
BOS,2021-04-14 15:54,12.65
BOS,2021-04-14 16:54,13.80
BOS,2021-04-14 17:54,12.65
BOS,2021-04-14 18:54,12.65
BOS,2021-04-14 19:54,16.10
BOS,2021-04-14 20:54,14.95
BOS,2021-04-14 21:54,13.80
BOS,2021-04-14 22:54,13.80
BOS,2021-04-14 23:54,11.50
BOS,2021-04-15 00:54,9.20
BOS,2021-04-15 01:54,10.35
BOS,2021-04-15 02:54,8.05
BOS,2021-04-15 03:54,6.90
BOS,2021-04-15 04:54,6.90
BOS,2021-04-15 05:54,5.75
BOS,2021-04-15 06:54,9.20
BOS,2021-04-15 07:54,5.75
BOS,2021-04-15 08:54,8.05
BOS,2021-04-15 09:54,5.75
BOS,2021-04-15 10:54,6.90
BOS,2021-04-15 11:54,9.20
BOS,2021-04-15 12:54,9.20
BOS,2021-04-15 13:54,14.95
BOS,2021-04-15 14:54,17.25
BOS,2021-04-15 15:54,18.40
BOS,2021-04-15 16:54,19.55
BOS,2021-04-15 17:54,16.10
BOS,2021-04-15 18:54,17.25
BOS,2021-04-15 19:54,14.95
BOS,2021-04-15 20:54,13.80
BOS,2021-04-15 21:54,11.50
BOS,2021-04-15 22:54,16.10
BOS,2021-04-15 23:54,16.10
BOS,2021-04-16 00:54,14.95
BOS,2021-04-16 01:54,16.10
BOS,2021-04-16 02:54,16.10
BOS,2021-04-16 03:35,13.80
BOS,2021-04-16 03:54,12.65
BOS,2021-04-16 04:54,16.10
BOS,2021-04-16 05:17,14.95
BOS,2021-04-16 05:48,13.80
BOS,2021-04-16 05:54,12.65
BOS,2021-04-16 06:54,13.80
BOS,2021-04-16 07:39,14.95
BOS,2021-04-16 07:54,16.10
BOS,2021-04-16 08:51,11.50
BOS,2021-04-16 08:54,10.35
BOS,2021-04-16 09:54,21.85
BOS,2021-04-16 10:22,24.15
BOS,2021-04-16 10:54,24.15
BOS,2021-04-16 11:14,20.70
BOS,2021-04-16 11:39,24.15
BOS,2021-04-16 11:54,26.45
BOS,2021-04-16 12:25,20.70
BOS,2021-04-16 12:54,20.70
BOS,2021-04-16 13:08,14.95
BOS,2021-04-16 13:23,10.35
BOS,2021-04-16 13:54,10.35
BOS,2021-04-16 14:15,12.65
BOS,2021-04-16 14:35,13.80
BOS,2021-04-16 14:54,14.95
BOS,2021-04-16 15:22,16.10
BOS,2021-04-16 15:37,17.25
BOS,2021-04-16 15:54,16.10
BOS,2021-04-16 16:11,16.10
BOS,2021-04-16 16:54,23.00
BOS,2021-04-16 17:54,25.30
BOS,2021-04-16 18:54,29.90
BOS,2021-04-16 19:24,23.00
BOS,2021-04-16 19:54,21.85
BOS,2021-04-16 20:13,26.45
BOS,2021-04-16 20:21,24.15
BOS,2021-04-16 20:35,23.00
BOS,2021-04-16 20:54,25.30
BOS,2021-04-16 21:54,21.85
BOS,2021-04-16 22:26,18.40
BOS,2021-04-16 22:54,19.55
BOS,2021-04-16 23:15,20.70
BOS,2021-04-16 23:44,23.00
BOS,2021-04-16 23:54,25.30
BOS,2021-04-17 00:54,19.55
BOS,2021-04-17 01:54,24.15
BOS,2021-04-17 02:20,16.10
BOS,2021-04-17 02:54,14.95
BOS,2021-04-17 03:54,14.95
BOS,2021-04-17 04:54,18.40
BOS,2021-04-17 05:54,18.40
BOS,2021-04-17 06:54,16.10
BOS,2021-04-17 07:24,14.95
BOS,2021-04-17 07:54,11.50
BOS,2021-04-17 08:26,17.25
BOS,2021-04-17 08:54,11.50
BOS,2021-04-17 11:54,16.10
BOS,2021-04-17 12:54,16.10
BOS,2021-04-17 13:54,13.80
BOS,2021-04-17 14:54,13.80
BOS,2021-04-17 15:54,12.65
BOS,2021-04-17 16:12,10.35
BOS,2021-04-17 16:54,10.35
BOS,2021-04-17 17:54,11.50
BOS,2021-04-17 18:36,11.50
BOS,2021-04-17 18:54,12.65
BOS,2021-04-17 19:54,12.65
BOS,2021-04-17 20:54,11.50
BOS,2021-04-17 21:54,9.20
BOS,2021-04-17 22:54,8.05
BOS,2021-04-17 23:54,6.90
BOS,2021-04-18 00:54,6.90
BOS,2021-04-18 01:54,0.00
BOS,2021-04-18 02:54,4.60
BOS,2021-04-18 03:54,6.90
BOS,2021-04-18 04:54,8.05
BOS,2021-04-18 05:54,8.05
BOS,2021-04-18 06:54,6.90
BOS,2021-04-18 07:54,11.50
BOS,2021-04-18 08:54,9.20
BOS,2021-04-18 10:54,9.20
BOS,2021-04-18 11:54,8.05
BOS,2021-04-18 12:54,11.50
BOS,2021-04-18 13:54,6.90
BOS,2021-04-18 14:54,5.75
BOS,2021-04-18 15:54,10.35
BOS,2021-04-18 16:54,11.50
BOS,2021-04-18 17:54,12.65
BOS,2021-04-18 18:54,9.20
BOS,2021-04-18 19:54,14.95
BOS,2021-04-18 20:54,16.10
BOS,2021-04-18 21:54,13.80
BOS,2021-04-18 22:54,5.75
BOS,2021-04-18 23:54,3.45
BOS,2021-04-19 00:54,0.00
BOS,2021-04-19 01:54,0.00
BOS,2021-04-19 02:54,3.45
BOS,2021-04-19 03:54,0.00
BOS,2021-04-19 04:54,5.75
BOS,2021-04-19 05:54,0.00
BOS,2021-04-19 06:54,5.75
BOS,2021-04-19 07:54,5.75
BOS,2021-04-19 08:54,5.75
BOS,2021-04-19 09:54,3.45
BOS,2021-04-19 10:54,6.90
BOS,2021-04-19 11:54,4.60
BOS,2021-04-19 12:54,4.60
BOS,2021-04-19 13:54,5.75
BOS,2021-04-19 14:54,10.35
BOS,2021-04-19 15:54,8.05
BOS,2021-04-19 16:54,10.35
BOS,2021-04-19 17:54,12.65
BOS,2021-04-19 18:54,18.40
BOS,2021-04-19 19:54,14.95
BOS,2021-04-19 20:54,12.65
BOS,2021-04-19 21:54,8.05
BOS,2021-04-19 22:54,10.35
BOS,2021-04-19 23:54,9.20
BOS,2021-04-20 00:54,3.45
BOS,2021-04-20 01:54,3.45
BOS,2021-04-20 02:54,5.75
BOS,2021-04-20 03:54,4.60
BOS,2021-04-20 04:54,8.05
BOS,2021-04-20 05:54,5.75
BOS,2021-04-20 06:54,8.05
BOS,2021-04-20 07:54,5.75
BOS,2021-04-20 08:54,8.05
BOS,2021-04-20 09:54,6.90
BOS,2021-04-20 10:54,6.90
BOS,2021-04-20 11:54,3.45
BOS,2021-04-20 12:54,5.75
BOS,2021-04-20 13:54,10.35
BOS,2021-04-20 14:54,18.40
BOS,2021-04-20 15:54,21.85
BOS,2021-04-20 16:54,20.70
BOS,2021-04-20 17:54,20.70
BOS,2021-04-20 18:54,18.40
BOS,2021-04-20 19:54,17.25
BOS,2021-04-20 20:54,16.10
BOS,2021-04-20 21:54,13.80
